name,geom,natoms,dlpno,wb97x-d3,ani1x,ani1cc,ani2,wb97x,d4atm,d30
omegacsd_ACPIXZ,rmsd248-opt.mol,40,4518.499001230348,4637.6468430088125,670511.9037531739,669904.6172111817,670511.9307618767,4648.5012979848525,-6.4302,-10.85445497604
omegacsd_ACPIXZ,rmsd236-opt.mol,40,4518.1465904573215,4637.256136888606,670511.290951416,669904.3108103027,670511.8395372307,4648.151976013622,-6.4207,-10.8958391250153
omegacsd_ACPIXZ,rmsd235-opt.mol,40,4517.578775271329,4636.924088629731,670510.5249492187,669903.9278092041,670511.3845547747,4647.843542559437,-6.4194,-10.9194539297059
omegacsd_ACPIXZ,rmsd165-opt.mol,40,4517.915909122917,4637.034045051395,670510.9845505371,669904.0044094238,670511.5961592997,4647.932385350053,-6.4186,-10.8983402986578
omegacsd_ACPIXZ,rmsd246-opt.mol,40,4518.61283085432,4637.804966138008,670512.5165549315,669904.9236120606,670512.5387952764,4648.619646270706,-6.4351,-10.8146801326975
omegacsd_ACPIXZ,rmsd152-opt.mol,40,4518.669942316535,4637.681022713586,670512.133553833,669904.8470118408,670512.1252547675,4648.507773882573,-6.44,-10.8267511689874
omegacsd_CIHFAA,rmsd168-opt.mol,39,4277.824220610143,4412.124911782129,,,989477.2889325866,4428.441063023022,-5.7069,-16.3161512408933
omegacsd_CIHFAA,rmsd47-opt.mol,39,4280.145874082428,4415.159157111403,,,989483.3387648624,4431.1032342946055,-5.7606,-15.9440771832024
omegacsd_CIHFAA,rmsd136-opt.mol,39,4277.502364684455,4411.895743231355,,,989476.4976270396,4428.1968363377055,-5.7126,-16.3010931063509
omegacsd_CIHFAA,rmsd10-opt.mol,39,4274.77330335443,4408.885164757262,,,989472.7898444922,4424.915507748015,-5.7741,-16.0303429907535
omegacsd_CIHFAA,rmsd244-opt.mol,39,4280.0992974324045,4415.111419002289,,,989483.3743907236,4431.041813667852,-5.7729,-15.9303946655627
omegacsd_CIHFAA,rmsd141-opt.mol,39,4279.906195865518,4415.146710733538,,,989483.3254682808,4430.975103136145,-5.804,-15.8283924026064
omegacsd_CIHFAA,rmsd177-opt.mol,39,4280.079462040036,4414.958459287146,,,989483.4734885916,4430.871620549633,-5.7913,-15.9131612624869
omegacsd_CIHFAA,rmsd202-opt.mol,39,4280.02602620891,4415.0710006517975,,,989483.1557732341,4430.969857156961,-5.7833,-15.8988565051632
omegacsd_CIHFAA,rmsd246-opt.mol,39,4279.99141570575,4415.0141727453865,,,989483.3820395308,4430.9644040997,-5.7756,-15.9502313543135
omegacsd_CIHFAA,rmsd142-opt.mol,39,4280.073199000464,4415.139263683298,,,989483.28999203,4431.062716008224,-5.7645,-15.9234523249261
omegacsd_ANOPPS,rmsd45-opt.mol,34,3834.283922241897,3950.06461335951,,,821447.161335572,3959.9045190719103,-4.8609,-9.8399057124002
omegacsd_ANOPPS,rmsd36-opt.mol,34,3834.4996998749416,3950.1530708649543,,,821446.8059372167,3959.883139824249,-4.9007,-9.73006895929484
omegacsd_ANOPPS,rmsd41-opt.mol,34,3834.4861062245727,3950.1267680268925,,,821446.7763518558,3959.842025403898,-4.9031,-9.7152573770054
omegacsd_ANOPPS,rmsd40-opt.mol,34,3834.3379641505867,3950.03889049144,,,821446.7566220481,3959.7992418083204,-4.8994,-9.76035131688059
omegacsd_ANOPPS,rmsd50-opt.mol,34,3834.031443035256,3949.812151900727,,,821447.1940066373,3959.62818272706,-4.8722,-9.81603082633319
omegacsd_ANOPPS,rmsd32-opt.mol,34,3834.5681503679907,3950.144655326158,,,821446.8250311824,3959.860060026076,-4.8981,-9.71540469991805
omegacsd_ANOPPS,rmsd42-opt.mol,34,3834.576569780527,3950.088477419798,,,821446.665883634,3959.8189330553832,-4.9003,-9.73045563558526
omegacsd_ANOPPS,rmsd39-opt.mol,34,3834.6538990782533,3950.18792529864,,,821446.8234228756,3959.919177693177,-4.899,-9.73125239453702
omegacsd_ANOPPS,rmsd38-opt.mol,34,3834.527261370257,3950.153918809192,,,821446.9985599836,3959.846907427587,-4.9011,-9.69298861839525
omegacsd_ANOPPS,rmsd43-opt.mol,34,3834.1904229011457,3949.962225891285,,,821447.2798266255,3959.783177565868,-4.8641,-9.82095167458283
omegacsd_DIAVER,rmsd57-opt.mol,35,3675.816120055192,3771.210991003261,548593.0790308838,548125.9325908814,548593.4823133751,3779.9792280387283,-4.6086,-8.76823703546734
omegacsd_DIAVER,rmsd11-opt.mol,35,3676.0113485270913,3771.5189932160383,548593.1939312132,548126.1623915406,548593.4691290014,3780.208137217884,-4.6424,-8.68914400184576
omegacsd_DIAVER,rmsd196-opt.mol,35,3675.9851521208143,3771.394976441985,548593.1939312132,548126.1623915406,548593.570153097,3780.1325474272808,-4.6248,-8.73757098529586
omegacsd_DIAVER,rmsd45-opt.mol,35,3675.9474453447524,3771.328360019152,548593.1556311036,548126.0857913208,548593.5215298744,3780.0999294850317,-4.6149,-8.77156946587957
omegacsd_DIAVER,rmsd154-opt.mol,35,3675.698154899625,3771.170136979821,548592.8492302246,548125.8559906618,548593.1796338139,3779.87818018889,-4.6377,-8.70804320906882
omegacsd_DIAVER,rmsd44-opt.mol,35,3675.8943352927504,3771.113265850621,548592.9641305542,548125.9325908814,548593.300743041,3779.8693448555487,-4.62,-8.75607900492787
omegacsd_DIAVER,rmsd36-opt.mol,35,3675.84889806688,3771.175551072551,548593.0790308838,548126.0091911011,548593.3589412982,3779.9457629587378,-4.6183,-8.77021188618664
omegacsd_DIAVER,rmsd155-opt.mol,35,3675.810776615029,3771.0466740086213,548592.8492302246,548125.8176905517,548593.168469174,3779.736883881742,-4.6427,-8.69020987312069
omegacsd_DIAVER,rmsd104-opt.mol,35,3676.218276689647,3771.638309727635,548593.2705314332,548126.2389917603,548593.6700551185,3780.410452545764,-4.6124,-8.7721428181294
omegacsd_DIAVER,rmsd105-opt.mol,35,3675.6393654137214,3770.956535254083,548592.9258304443,548125.9325908814,548593.1066615775,3779.70005535104,-4.6339,-8.74352009695713
omegacsd_ACTHBZ,rmsd171-opt.mol,40,4324.519729409061,4443.299138988345,,,826169.4571405192,4451.0266809677505,-5.3493,-7.72754197940594
omegacsd_ACTHBZ,rmsd61-opt.mol,40,4324.7304163596,4443.687533206343,,,826169.6286308855,4451.471208675524,-5.3294,-7.78367546918162
omegacsd_ACTHBZ,rmsd13-opt.mol,40,4324.858730889427,4443.532236955866,,,826169.5634757669,4451.259367753839,-5.3473,-7.72713079797268
omegacsd_ACTHBZ,rmsd172-opt.mol,40,4325.055049975945,4443.678100777661,,,826170.001533601,4451.432459965821,-5.3498,-7.75435918816038
omegacsd_ACTHBZ,rmsd73-opt.mol,40,4324.824419191332,4443.632126872501,,,826169.7348913281,4451.3880009199875,-5.3485,-7.75587404748603
omegacsd_ACTHBZ,rmsd151-opt.mol,40,4325.098168921421,4443.935575629948,,,826169.9009022312,4451.721064120748,-5.3278,-7.78548849080016
omegacsd_ACTHBZ,rmsd40-opt.mol,40,4324.8820973993215,4443.671897503953,,,826169.6985735211,4451.445637664709,-5.3463,-7.77374016075555
omegacsd_ACTHBZ,rmsd64-opt.mol,40,4325.090446477338,4443.8869952856185,,,826169.9164242599,4451.6598631222705,-5.3367,-7.77286783665204
omegacsd_ACTHBZ,rmsd65-opt.mol,40,4324.865828796548,4443.691733902209,,,826169.7345360045,4451.447313114964,-5.3444,-7.75557921275504
omegacsd_ACTHBZ,rmsd98-opt.mol,40,4325.1605358551205,4444.005309259996,,,826170.0565339463,4451.795938550632,-5.3319,-7.79062929063639
omegacsd_BUNFUL,rmsd3-opt.mol,33,3644.765531066037,3743.0539868608253,501238.44019482424,500752.64160131844,501238.4816527324,3749.482640804256,-4.8555,-6.42865394343062
omegacsd_BUNFUL,rmsd2-opt.mol,33,3644.3807106337617,3742.362474323263,501238.44019482424,500754.135305603,501237.434963059,3748.345411668697,-5.0835,-5.98293734543404
omegacsd_BUNFUL,rmsd13-opt.mol,33,3644.9791095726723,3743.3868930538288,501238.47849493404,500752.0670996704,501239.51850555383,3750.219280445031,-4.6775,-6.83238739120225
omegacsd_BUNFUL,rmsd9-opt.mol,33,3644.810427291511,3743.011778014967,501238.516795044,500752.7565016479,501238.46381174994,3749.436838888162,-4.8512,-6.42506087319498
omegacsd_BUNFUL,rmsd8-opt.mol,33,3643.6395175295947,3741.598700092488,501237.59759240726,500753.5991040649,501236.7277382849,3747.468988018653,-5.1344,-5.87028792616502
omegacsd_BUNFUL,rmsd10-opt.mol,33,3644.7934156327838,3743.154598020556,501238.1337939453,500751.7606987915,501238.3388220157,3749.9119576825615,-4.6951,-6.75735966200546
omegacsd_BUNFUL,rmsd14-opt.mol,33,3644.9070374683533,3743.3010766792713,501238.2103941651,500751.8755991211,501239.6521072087,3750.1306886581892,-4.6854,-6.82961197891791
omegacsd_BUNFUL,rmsd20-opt.mol,33,3644.919719948011,3743.3578356172993,501238.1720940552,500751.8755991211,501239.17691806366,3750.1655468092354,-4.6928,-6.80771119193605
omegacsd_BUNFUL,rmsd16-opt.mol,33,3644.954798101366,3743.3608834288775,501237.8273930664,500751.5308981324,501239.0414556354,3750.203875087546,-4.6936,-6.84299165866833
omegacsd_BUNFUL,rmsd17-opt.mol,33,3644.16891184815,3742.006656166265,501238.0571937256,500754.135305603,501237.1987383523,3747.8679899145036,-5.1453,-5.86133374823839
omegacsd_BUTDID,rmsd24-opt.mol,28,3143.5194394317773,3233.847958290125,524779.7942228394,524328.3891279907,524779.0112159593,3245.7489934956566,-3.3754,-11.9010352055316
omegacsd_BUTDID,rmsd25-opt.mol,28,3142.351549121823,3232.9105537542714,524777.9558175659,524326.9337238161,524777.4542723171,3244.6885338685115,-3.3772,-11.7779801142401
omegacsd_BUTDID,rmsd27-opt.mol,28,3142.049516573564,3232.5808989162597,524777.4196160279,524326.4741224976,524776.9319841004,3244.3508396477623,-3.3751,-11.7699407315026
omegacsd_BUTDID,rmsd26-opt.mol,28,3141.561488140984,3232.137346785486,524776.6919139405,524325.8613207397,524776.2578044166,3243.8707447032507,-3.3766,-11.7333979177647
omegacsd_BUTDID,rmsd19-opt.mol,28,3143.184860552713,3233.52348360364,524779.1431209717,524327.9295266722,524778.482728282,3245.3733035765226,-3.377,-11.8498199728824
omegacsd_BUTDID,rmsd23-opt.mol,28,3143.1342445087944,3233.544119966635,524779.1814210815,524327.8912265626,524778.5525493596,3245.400223732768,-3.3762,-11.8561037661329
omegacsd_BUTDID,rmsd30-opt.mol,28,3142.6960578644635,3232.9863742010325,524778.1090180054,524327.0486241457,524777.5776069915,3244.785684884524,-3.3776,-11.7993106834915
omegacsd_BUTDID,rmsd29-opt.mol,28,3143.134320072877,3233.5044611478966,524779.0665207519,524327.8529264525,524778.3657052758,3245.3485922536493,-3.3771,-11.8441311057527
omegacsd_BUTDID,rmsd28-opt.mol,28,3142.0937575931957,3232.6658790666747,524777.5345163575,524326.5507227173,524777.0726641745,3244.4282492158422,-3.3764,-11.7623701491675
omegacsd_BUTDID,rmsd21-opt.mol,28,3143.260794450075,3233.6614563670746,524779.2963214112,524328.006126892,524778.5604880358,3245.5063481341717,-3.3767,-11.8448917670971
omegacsd_CLPTBU,rmsd24-opt.mol,30,3362.2170394194336,3456.506234471317,,,964534.3436879908,3459.645735353125,-3.9951,-3.13950088180809
omegacsd_CLPTBU,rmsd135-opt.mol,30,3362.2504786058007,3456.434384153367,,,964533.9270991795,3459.520007555912,-3.9972,-3.08562340254503
omegacsd_CLPTBU,rmsd160-opt.mol,30,3361.7311110916626,3455.8534909244404,,,964533.2640093308,3458.9522244380537,-4.0045,-3.0987335136133
omegacsd_CLPTBU,rmsd134-opt.mol,30,3362.439506738332,3456.558040361695,,,964534.1390029243,3459.6587875500195,-3.9992,-3.10074718832448
omegacsd_CLPTBU,rmsd136-opt.mol,30,3362.182908267087,3456.545983283705,,,964534.1523275577,3459.657670583135,-4.0011,-3.11168729942983
omegacsd_CLPTBU,rmsd101-opt.mol,30,3362.130117594623,3456.223540060595,,,964533.9597515436,3459.352562929207,-3.9988,-3.12902286861208
omegacsd_CLPTBU,rmsd159-opt.mol,30,3361.623974563859,3455.749539356893,,,964533.205091076,3458.8442865343445,-4.0016,-3.09474717745161
omegacsd_CLPTBU,rmsd150-opt.mol,30,3362.7664937762293,3456.76707830513,,,964534.5327575221,3459.903302889636,-3.997,-3.13622458450618
omegacsd_CLPTBU,rmsd123-opt.mol,30,3362.141686278369,3456.32636683759,,,964533.8710328636,3459.4063655909563,-3.9978,-3.07999875336645
omegacsd_CLPTBU,rmsd138-opt.mol,30,3361.733224276794,3455.865588907397,,,964533.4426155187,3458.965653140785,-4.0017,-3.10006423338791
omegacsd_FACCER10,rmsd103-opt.mol,40,4458.317753199442,4575.29825927601,659876.422845459,659296.0995808105,659877.1308529001,4587.440079443802,-5.4767,-12.1418201677916
omegacsd_FACCER10,rmsd60-opt.mol,40,4458.226549617185,4575.3665722102505,659876.7292463379,659296.4825819092,659877.286391109,4587.526926754291,-5.4707,-12.1603545440403
omegacsd_FACCER10,rmsd110-opt.mol,40,4457.846168820672,4574.593725124969,659875.2738421632,659295.3335786135,659875.9784264186,4586.689628319571,-5.468,-12.0959031946022
omegacsd_FACCER10,rmsd109-opt.mol,40,4457.806439053808,4574.519774572301,659875.2738421632,659295.2569783935,659875.8482657918,4586.632273954121,-5.4649,-12.1124993818203
omegacsd_FACCER10,rmsd155-opt.mol,40,4458.025528699453,4574.854273995496,659875.7334434815,659295.5633792725,659876.3690953117,4587.009438520536,-5.4654,-12.1551645250393
omegacsd_FACCER10,rmsd76-opt.mol,40,4458.328343441335,4575.248533887682,659876.422845459,659296.0995808105,659877.1373048278,4587.378960021546,-5.4727,-12.1304261338637
omegacsd_FACCER10,rmsd92-opt.mol,40,4458.356834217409,4575.295452387922,659876.3462452393,659296.1761810303,659877.1954095789,4587.427372377032,-5.472,-12.1319199891104
omegacsd_FACCER10,rmsd49-opt.mol,40,4458.139711616936,4574.949603395468,659875.8866439209,659295.7931799317,659876.4496602515,4587.10872934375,-5.4668,-12.1591259482821
omegacsd_FACCER10,rmsd180-opt.mol,40,4458.015015969284,4574.843728862754,659875.8866439209,659295.7931799317,659876.4430213114,4586.994867750664,-5.465,-12.1511388879098
omegacsd_FACCER10,rmsd106-opt.mol,40,4458.129737570413,4574.96074426011,659875.8100437012,659295.6399794922,659876.5362843928,4587.109457254742,-5.4675,-12.1487129946318
omegacsd_VUSKID,rmsd46-opt.mol,37,4063.1040648125336,4173.186137439398,,,778175.0383452228,4178.891913178521,-5.3982,-5.70577573912215
omegacsd_VUSKID,rmsd35-opt.mol,37,4062.9734051172827,4172.9248311895035,,,778172.9797221295,4178.87434918846,-5.2952,-5.94951799895625
omegacsd_VUSKID,rmsd134-opt.mol,37,4062.81225651514,4172.727141697579,,,778173.9998373417,4178.757519475585,-5.2539,-6.03037777800546
omegacsd_VUSKID,rmsd154-opt.mol,37,4063.858921958748,4173.563758684625,,,778174.0069999165,4179.364459184123,-5.3393,-5.80070049949791
omegacsd_VUSKID,rmsd126-opt.mol,37,4063.1193554481483,4173.250361683889,,,778173.6332930475,4179.234539623755,-5.2621,-5.98417793986573
omegacsd_VUSKID,rmsd173-opt.mol,37,4063.115446047857,4173.1146868254855,,,778173.8113475487,4179.0490854752725,-5.3085,-5.934398649787
omegacsd_VUSKID,rmsd182-opt.mol,37,4062.3814163426036,4172.402232729339,,,778173.638594849,4178.584402163203,-5.228,-6.18216943386415
omegacsd_VUSKID,rmsd183-opt.mol,37,4063.5190987998053,4173.487557022046,,,778173.195571836,4179.379456660487,-5.3094,-5.89189963844183
omegacsd_VUSKID,rmsd235-opt.mol,37,4064.0100160655934,4173.780195063238,,,778174.8852475256,4179.516655330763,-5.3583,-5.73646026752431
omegacsd_VUSKID,rmsd43-opt.mol,37,4063.766179725133,4173.443991137318,,,778174.4090204621,4179.244931180529,-5.3457,-5.80094004321109
omegacsd_BUYZIE,rmsd69-opt.mol,44,4599.527155154626,4713.084747904848,565363.9311378174,564832.0192120362,565364.0697729178,4717.970286136223,-5.5336,-4.88553823137499
omegacsd_BUYZIE,rmsd112-opt.mol,44,4599.268011728361,4713.057306532309,565363.5864368286,564831.7511112671,565364.0838362498,4718.068177613353,-5.476,-5.01087108104457
omegacsd_BUYZIE,rmsd71-opt.mol,44,4599.511308834362,4713.012453182128,565363.8162374878,564831.7894113769,565364.0102281711,4717.847595484823,-5.5601,-4.83514230269429
omegacsd_BUYZIE,rmsd186-opt.mol,44,4599.2821152471115,4713.056256039417,565363.8928377075,564832.0575121461,565364.0908492146,4717.953889313774,-5.5177,-4.89763327435685
omegacsd_BUYZIE,rmsd250-opt.mol,44,4600.329899153522,4713.665694475081,565364.8120403442,564833.6661167602,565364.5495345157,4718.242185989103,-5.8261,-4.57649151402165
omegacsd_BUYZIE,rmsd44-opt.mol,44,4599.095558457226,4712.700855134922,565363.5481367188,564831.9043117064,565363.4390362132,4717.70858331217,-5.4544,-5.00772817724828
omegacsd_BUYZIE,rmsd133-opt.mol,44,4599.398074119388,4713.106262747197,565363.9694379272,564831.9809119261,565364.5378088385,4717.929755299641,-5.5997,-4.8234925524439
omegacsd_BUYZIE,rmsd165-opt.mol,44,4599.278063421652,4712.981974311144,565363.8162374878,564832.0575121461,565363.8855283061,4717.929403894274,-5.4858,-4.94742958313054
omegacsd_BUYZIE,rmsd212-opt.mol,44,4600.147888387312,4713.708953290483,565364.9652407839,564833.5895165405,565364.849408891,4718.232020335702,-5.8602,-4.52306704521925
omegacsd_BUYZIE,rmsd202-opt.mol,44,4599.562792737671,4713.60749504573,565365.3482418823,564834.1257180786,565364.6864836925,4717.725582543687,-6.0652,-4.11808749795728
omegapdb_1ezf,rmsd178-opt.mol,71,7730.6018030691175,7925.625449046938,,,1416755.5716837903,,-13.8477
omegapdb_1ezf,rmsd135-opt.mol,71,7730.02254568543,7925.143994259342,,,1416758.6443348422,7940.475374043241,-12.9461,-15.3313797838982
omegapdb_1ezf,rmsd57-opt.mol,71,7724.6919929487585,7919.521172628354,,,1416755.1916372012,,-13.2527
omegapdb_1ezf,rmsd87-opt.mol,71,,7927.902264896849,,,1416762.75692442,,-15.059
omegapdb_1ezf,rmsd150-opt.mol,71,7729.618517895667,7924.216480645077,,,1416759.618445005,,-14.9022
omegapdb_1ezf,rmsd115-opt.mol,71,7728.699680417502,7922.989264607812,,,1416755.8271053194,7937.21077485614,-13.9391,-14.2215102483278
omegapdb_1ezf,rmsd247-opt.mol,71,7730.013034836443,7925.919602302585,,,1416756.4633588898,,-13.7542
omegapdb_1ezf,rmsd138-opt.mol,71,7727.171736677536,7922.018499461631,,,1416759.3723740957,7935.508009086621,-14.2547,-13.4895096249902
omegapdb_1ezf,rmsd139-opt.mol,71,7725.549397711254,7920.8542111054685,,,1416757.1918843754,7935.170791773162,-13.7134,-14.3165806676934
omegapdb_1ezf,rmsd116-opt.mol,71,7726.294835801529,7921.448977756145,,,1416756.5808400759,7936.252360818825,-13.2623,-14.80338306268
omegapdb_1m5f,rmsd216-opt.mol,25,2590.0606508507085,2654.6115742310635,499670.2038963623,499318.3407870483,499670.9214917059,2666.994143737916,-2.8507,-12.3825695068526
omegapdb_1m5f,rmsd229-opt.mol,25,2591.3269848173168,2655.237481940712,499671.6976006471,499319.71959100344,499672.5495468115,2667.5103518524093,-3.006,-12.2728699116974
omegapdb_1m5f,rmsd10-opt.mol,25,2590.1122062022337,2654.6373716894313,499669.89749548346,499317.9577859497,499670.8578887904,2667.0280292492275,-2.8526,-12.3906575597962
omegapdb_1m5f,rmsd192-opt.mol,25,2590.1015138437438,2654.630415185321,499670.01239581296,499318.14928649896,499670.848257652,2667.013012947636,-2.8518,-12.3825977623151
omegapdb_1m5f,rmsd200-opt.mol,25,2590.271177106732,2654.8190850236497,499670.2804965821,499318.3790871582,499671.0214311298,2667.2298174691628,-2.8533,-12.4107324455131
omegapdb_1m5f,rmsd140-opt.mol,25,2589.978570999483,2654.593736325602,499670.05069592287,499318.2258867189,499670.7725363333,2666.976033814613,-2.8502,-12.3822974890109
omegapdb_1m5f,rmsd121-opt.mol,25,2590.558680223545,2655.039472498106,499670.54859735107,499318.6471879273,499671.2643695815,2667.472801685745,-2.8551,-12.4333291876387
omegapdb_1m5f,rmsd198-opt.mol,25,2590.429884010458,2654.865805531409,499670.0889960327,499318.1875866089,499671.12039808923,2667.2926499923433,-2.8567,-12.4268444609343
omegapdb_1m5f,rmsd175-opt.mol,25,2590.495440959463,2654.937212428008,499670.4719971314,499318.5705877075,499671.24795924383,2667.3599001821217,-2.8568,-12.4226877541137
omegapdb_1m5f,rmsd174-opt.mol,25,2590.2194089071163,2654.696923910519,499670.0889960327,499318.14928649896,499671.01899996866,2667.0910939508813,-2.8556,-12.394170040362
omegacsd_CUHNEY10,rmsd161-opt.mol,44,4715.2061410757315,4842.886139266061,,,1049262.0705081709,4857.4268192960635,-7.1067,-14.5406800300025
omegacsd_CUHNEY10,rmsd228-opt.mol,44,4715.258544063304,4842.846069306911,,,1049262.261877955,4857.317990328771,-7.1549,-14.47192102186
omegacsd_CUHNEY10,rmsd2-opt.mol,44,4714.951702387196,4842.619664547563,,,1049262.500225252,4857.0307604196005,-7.1975,-14.4110958720376
omegacsd_CUHNEY10,rmsd146-opt.mol,44,4715.182472028427,4842.765221911841,,,1049262.2503579909,4857.216754226228,-7.1703,-14.4515323143869
omegacsd_CUHNEY10,rmsd109-opt.mol,44,4714.898409281289,4842.567377330409,,,1049262.0574734071,4857.057203668627,-7.1462,-14.4898263382183
omegacsd_CUHNEY10,rmsd232-opt.mol,44,4715.609199389166,4843.127820521378,,,1049262.35927401,4857.640097214358,-7.1386,-14.5122766929799
omegacsd_CUHNEY10,rmsd198-opt.mol,44,4714.917859259222,4842.560791705728,,,1049262.4172665535,4856.955195729325,-7.2043,-14.3944040235974
omegacsd_CUHNEY10,rmsd191-opt.mol,44,4714.479916896049,4842.334629744176,,,1049262.3149894748,4856.747295567093,-7.1946,-14.412665822917
omegacsd_CUHNEY10,rmsd28-opt.mol,44,4715.717306276192,4843.432087691049,,,1049262.370980986,4858.039149311007,-7.0848,-14.6070616199586
omegacsd_CUHNEY10,rmsd199-opt.mol,44,4714.258697288204,4842.1077862252305,,,1049262.0857496809,4856.512073642736,-7.1938,-14.4042874175057
omegapdb_2ewb,rmsd71-opt.mol,40,4117.991206970714,4230.018998382466,,,1041427.4080190688,4234.303244142299,-6.7903,-4.28424575983354
omegapdb_2ewb,rmsd229-opt.mol,40,4118.7686282103605,4230.509265106164,,,1041430.4205082331,4236.057158208477,-5.6841,-5.54789310231263
omegapdb_2ewb,rmsd249-opt.mol,40,4118.086884617067,4229.705417524542,,,1041429.9485076495,4235.515416733695,-5.6433,-5.80999920915292
omegapdb_2ewb,rmsd173-opt.mol,40,4118.649641076541,4230.21932656418,,,1041430.5188393504,4235.891345106402,-5.6533,-5.67201854222185
omegapdb_2ewb,rmsd226-opt.mol,40,4117.256448755932,4229.661358915689,,,1041427.1608821887,4234.421780680858,-6.3214,-4.76042176516967
omegapdb_2ewb,rmsd41-opt.mol,40,4119.012192991762,4230.522303949718,,,1041430.0220035207,4236.2046731344735,-5.7063,-5.68236918475577
omegapdb_2ewb,rmsd227-opt.mol,40,4119.256625763108,4230.9139429914285,,,1041427.6015207941,4235.766489547257,-6.1884,-4.85254655582867
omegapdb_2ewb,rmsd82-opt.mol,40,4118.597702710156,4230.096378782008,,,1041429.3159756259,4235.654573233497,-5.6391,-5.55819445148882
omegapdb_2ewb,rmsd201-opt.mol,40,4118.722096886643,4230.604091964542,,,1041428.23620346,4235.892104392819,-5.7069,-5.2880124282774
omegapdb_2ewb,rmsd90-opt.mol,40,4112.907640191571,4224.121868295748,,,1041419.0580652436,4228.159543659882,-6.3963,-4.03767536413397
omegacsd_LEVTOV,rmsd195-opt.mol,50,5486.2684680054435,5627.142329113941,791699.6559783936,790999.3767696533,791701.0924842156,5638.569613749129,-8.0325,-11.4272846351878
omegacsd_LEVTOV,rmsd170-opt.mol,50,5485.582355668657,5627.019445082946,791698.2771744385,790997.3851639405,791700.4032126316,5638.589279895935,-7.7935,-11.569834812989
omegacsd_LEVTOV,rmsd169-opt.mol,50,5485.093138981775,5626.510642063394,791698.8133759765,790998.074565918,791698.943038553,5637.4787952138295,-8.1625,-10.9681531504357
omegacsd_LEVTOV,rmsd97-opt.mol,50,5484.967923940126,5626.323525846246,791698.8899761962,790997.0021628418,791700.7666525198,5638.1687418750025,-7.7496,-11.8452160287561
omegacsd_LEVTOV,rmsd187-opt.mol,50,5484.9612845987485,5626.311400528392,791699.7325786133,790997.9979656981,791700.546688541,5637.969557819431,-7.7893,-11.6581572910391
omegacsd_LEVTOV,rmsd93-opt.mol,50,5486.723733147042,5627.2542256793395,791700.0389794922,790999.7597707519,791701.2752514292,5638.7196700884215,-8.0294,-11.465444409082
omegacsd_LEVTOV,rmsd244-opt.mol,50,5485.539617694304,5627.053429099432,791699.272977295,790997.6915648194,791701.6013823448,5638.836355474219,-7.8034,-11.7829263747872
omegacsd_LEVTOV,rmsd151-opt.mol,50,5484.744940145161,5626.329364663654,791699.5027779541,790998.9937685549,791698.4287357655,5637.264174425347,-8.1419,-10.934809761693
omegacsd_LEVTOV,rmsd175-opt.mol,50,5486.218646567948,5627.34461414312,791699.6559783936,790998.2277663575,791701.5130002869,5638.532772668155,-7.9609,-11.1881585250349
omegacsd_LEVTOV,rmsd142-opt.mol,50,5485.670866900216,5627.240948313082,791699.6559783936,790997.9979656981,791702.1141890329,5639.026484568174,-7.8047,-11.7855362550918
omegacsd_CIHJAE,rmsd34-opt.mol,48,5316.759993027193,5454.921368718177,,,1045388.6541330208,5465.929361713145,-8.1575,-11.0079929949679
omegacsd_CIHJAE,rmsd207-opt.mol,48,5317.024717443108,5454.808023767948,,,1045388.1207923716,5465.630045971574,-8.1015,-10.8220222036261
omegacsd_CIHJAE,rmsd60-opt.mol,48,5317.20628965361,5455.3178410586515,,,1045388.8112795365,5466.293492907893,-8.1559,-10.9756518492413
omegacsd_CIHJAE,rmsd238-opt.mol,48,5316.324519298404,5454.440817254868,,,1045389.7309877936,5465.1731751525285,-8.1558,-10.7323578976602
omegacsd_CIHJAE,rmsd85-opt.mol,48,5316.382605584557,5454.3678488315945,,,1045388.300025051,5465.29683216842,-8.0837,-10.9289833368257
omegacsd_CIHJAE,rmsd9-opt.mol,48,5316.804616876559,5454.783782100197,,,1045389.255490078,5465.785442416475,-8.1364,-11.0016603162785
omegacsd_CIHJAE,rmsd141-opt.mol,48,5318.072765003224,5455.269577544042,,,1045388.8961457612,5466.385059089624,-8.1159,-11.115481545582
omegacsd_CIHJAE,rmsd40-opt.mol,48,5316.625292466526,5454.691805211014,,,1045389.1766643536,5465.704525070535,-8.1431,-11.012719859521
omegacsd_CIHJAE,rmsd30-opt.mol,48,5316.785143636222,5454.946216288995,,,1045388.9557279102,5465.879619037671,-8.153,-10.9334027486757
omegacsd_CIHJAE,rmsd38-opt.mol,48,5317.87277601975,5455.257494949601,,,1045388.8808294459,5466.372621851927,-8.1164,-11.1151269023258
astex_1g9v,rmsd147-opt.mol,48,5164.217592144705,,709954.1228925781,709333.7377130126,709953.2819787904,5301.822527303375,-6.3085
astex_1g9v,rmsd232-opt.mol,48,5163.813493347677,,709954.1994927978,709333.8143132323,709954.0485425973,5302.38784430899,-6.3154
astex_1g9v,rmsd111-opt.mol,48,5163.677632265322,,709954.1228925781,709333.5845125731,709953.6335807942,5301.91920768727,-6.3214
astex_1g9v,rmsd176-opt.mol,48,5161.364045515737,,709951.2886844481,709328.6054982911,709952.2291177079,5299.619153304938,-6.2174
