name,geom,natoms,dlpno,mp2,wb97,b973c,pbe,pbeSVP,pbeh3c,b3lypTZ,b3lypSVP,gfn0,gfn1,gfn2,pm7E,pm7HOF,mmff,uff,gaff,ani1x,ani1cc,ani2,bob,bat,battynatoms
omegacsd_PAPPHI,rmsd31-opt.mol,38,4484.489533627905,4659.264930114763,4608.925498048571,4707.879948780685,4850.615087190389,4933.695299220034,-478136.3481324656,4626.706768895784,4705.443638597954,4501.264382864812,6744.29,8409.33,4468.589885921002,14.9513,67.30504575535646,136.5579883238802,48.046887698797605,646510.5271055908,645899.0275515136,646510.2158910848,4485.219963000001,4485.169446,4484.529426
astex_1n46,rmsd34-opt.mol,48,5212.0278553106655,5386.724477155172,5347.481596389061,5427.25031404371,5605.556920933443,5697.273427531993,-705982.1927350941,5363.634610340498,5450.569771218759,5477.982611349121,7997.68,9560.18,5184.120953741508,-107.28836000000001,76.15859052097099,134.64569171886964,89.05432720090081,777872.7801162109,777199.1577839354,777870.999304877,,,
astex_1n46,rmsd3-opt.mol,48,5212.8962438124045,5388.039389073952,5348.256366384151,5427.92137441868,5606.351753040754,5698.192514026052,-705981.744496678,5364.405901332041,5451.43658633091,5478.959856677,7998.5,9560.61,5184.009341647517,-108.14469,75.18792525467887,134.73407613427688,88.39336018636988,777872.7801162109,777199.2343841554,777872.0816017105,,,
astex_1n46,rmsd35-opt.mol,48,5211.917606069898,5386.658072510551,5347.563163415738,5427.229657051952,5605.533045928238,5697.251209747215,-705982.1771275143,5363.676609493329,5450.535836030069,5477.788625356007,7997.54,9560.01,5184.092820114505,-107.27405,76.27024840620402,136.2643790680563,88.60165332519163,777872.7035159912,777198.9279832764,777871.1153086657,5212.468728,5212.4063700000015,5212.052294
astex_1n46,rmsd87-opt.mol,48,5211.616558729695,5386.39511932625,5347.379415177508,5427.198922709982,5605.5521105242615,5697.326254696501,-705982.4431246524,5363.565556756873,5450.476986463196,5478.228805648748,7997.8,9560.29,5184.114035636515,-107.27176999999999,76.08290215887143,136.20798344358613,89.10142195132191,777872.5503155519,777199.0811837157,777870.9523086622,5211.169875,5211.833086,5211.88898
astex_1n46,rmsd37-opt.mol,48,5211.880732849167,5386.508001697172,5347.421980283106,5427.15367724658,5605.506881117683,5697.244814998966,-705982.4242504418,5363.582573234873,5450.458715401147,5478.134916425099,7997.77,9560.24,5184.076677869515,-107.27031000000001,76.42014335610408,140.6334326259877,88.73751662556678,777872.0141140136,777198.4683819581,777870.625897228,5211.276407,5213.311022,5212.412107
astex_1n46,rmsd101-opt.mol,48,5211.901014967337,5386.679318785111,5347.65597286692,5427.330365722241,5605.839733983718,5697.716567543361,-705982.0125094744,5363.837000265381,5450.799653539026,5478.1345489655905,7997.83,9560.27,5184.031248980009,-107.19691,75.91542477868609,137.32064868192,89.88762878549173,777873.1631173096,777199.6173852539,777871.0942136673,,,
astex_1n46,rmsd22-opt.mol,48,5211.781262635333,5386.6509287432145,5347.558990596378,5427.314159962634,5605.649035150577,5697.43249534273,-705982.2004628619,5363.709154027021,5450.618564359031,5478.078935644606,7997.81,9560.31,5184.101352444,-107.30568999999998,76.25653549038995,138.92650397529428,88.7861535048608,777872.3971151124,777199.0045834961,777870.9627813563,,,
astex_1n46,rmsd29-opt.mol,48,5212.0427150241885,5386.888218228482,5347.5546494538785,5427.246789764223,5605.641728833186,5697.398150002466,-705982.3136499891,5363.710421906056,5450.600397859384,5478.267782964551,7997.85,9560.28,5184.086132613007,-107.27935,75.83757275547974,136.91489142242335,89.61481754613075,777872.0141140136,777198.3151815186,777870.3993130103,,,
astex_1n46,rmsd39-opt.mol,48,5212.548836591018,5387.641034486081,5348.529157633057,5428.164094875476,5606.505233852343,5698.167244762487,-705981.3351223086,5364.6426799556675,5451.478125439699,5478.573064460661,7998.34,9560.59,5184.038167085002,-108.24243999999999,76.37032521177352,129.46387479377395,88.0271146626766,777873.7759190673,777200.3067872316,777872.0170450318,5215.951486,5213.102741,5211.894357
astex_1n46,rmsd38-opt.mol,48,5211.973147007093,5386.75142861215,5347.552714344576,5427.198276012527,5605.64846869658,5697.477460736124,-705982.2598386318,5363.717130657549,5450.662143991176,5478.247476178943,7997.81,9560.17,5184.050850277517,-107.25058,75.32181610295594,138.0567089529095,89.53481754312128,777872.5503155519,777198.7747828369,777871.196621655,5212.0939229999985,5212.3735689999985,5212.474716
omegacsd_AOPCHY,rmsd103-opt.mol,51,5588.720222411589,5761.374777656115,5729.192342743158,5804.3570714164425,5966.218110355836,6056.722817870998,57157.10570112298,5735.196890803258,5820.14567537953,5591.9820116352885,8415.25,10005.87,5548.122813403993,-141.58876,80.6225927334843,173.82408628277332,60.17419884105459,747688.9231342773,747007.2577789306,747688.3307069225,,,
omegacsd_AOPCHY,rmsd11-opt.mol,51,5589.435371367877,5761.996569640457,5729.655473397774,5804.742934013214,5966.513973973896,6056.931704228266,57157.75184661054,5735.591930771922,5820.387377284941,5591.724535957867,8415.38,10006.04,5548.125580646007,-141.62628,80.01776398717868,177.2242832580291,59.497286799715546,747689.2295351563,747007.717380249,747688.7988924533,,,
omegacsd_AOPCHY,rmsd144-opt.mol,51,5589.719978900616,5762.36483365447,5729.927716495845,5805.2900628142625,5967.2022881843095,6057.756229790603,57158.21423736183,5736.10576719744,5820.985406944498,5592.59496198664,8415.85,10006.63,5548.238115153997,-141.74477,80.68972947063753,169.50435088947847,57.66010502999704,747689.1529349366,747007.7939804688,747689.6999368734,5588.529019,5589.276596,5589.157012
omegacsd_AOPCHY,rmsd108-opt.mol,51,5589.633068679758,5762.31172297682,5729.936775776072,5805.209914098366,5967.1620780514695,6057.710927196906,57158.235633815755,5736.11162384118,5821.008517534113,5592.512494799526,8415.83,10006.58,5548.124197025,-141.62723,80.9250374266078,172.9314588291041,57.54770944152365,747689.0763347169,747007.7939804688,747689.7338983244,,,
omegacsd_AOPCHY,rmsd173-opt.mol,51,5589.668828469052,5762.296056947553,5729.964595696116,5805.183051046092,5967.0817963643285,6057.606717112317,57158.33486983919,5736.073076414497,5820.940000053067,5592.456323522217,8415.83,10006.56,5548.207444888493,-141.70904,80.73245714653359,176.3436801570179,58.074645276978615,747689.306135376,747007.8705806885,747689.9230239594,5588.957020000003,5588.875796,5589.5599299999985
omegacsd_AOPCHY,rmsd104-opt.mol,51,5590.209080025534,5762.805973598722,5730.512975026986,5805.743918552111,5967.789279375044,6058.419012496767,57158.92229287501,5736.741451509661,5821.7684638410165,5592.806251309881,8416.31,10006.96,5548.138263838501,-141.65106,80.70056970036897,167.73995719072687,56.619464106326674,747689.9955373536,747008.9429837647,747691.385685303,,,
omegacsd_AOPCHY,rmsd123-opt.mol,51,5589.781085042298,5762.464848033825,5730.136396696888,5805.457966800577,5967.462075551327,6058.059530881853,57158.52090631829,5736.35236828813,5821.3111324029305,5592.7049617497205,8416.0,10006.75,5548.210673337498,-141.70878000000002,80.79328876956644,172.0782603861933,57.05601673442843,747689.3827355956,747008.1769815673,747690.3101022146,,,
omegacsd_AOPCHY,rmsd153-opt.mol,51,5589.879654748618,5762.481790709186,5730.036207937094,5805.268078834502,5967.196600495635,6057.76589365911,57158.388379692675,5736.183438327692,5821.1181707663245,5592.587869291034,8415.93,10006.63,5548.129500905492,-141.62368,80.7974364470088,174.08619831177776,57.77373591914113,747689.3827355956,747008.023781128,747690.1640081316,5591.455745,5590.6893880000025,5589.552296
omegacsd_AOPCHY,rmsd138-opt.mol,51,5589.918908623497,5762.559743210965,5730.054279207693,5805.457819717367,5967.4283856083775,6057.984438455802,57158.44529076776,5736.29272114561,5821.183977381914,5592.6726195803585,8415.95,10006.76,5548.2270461860035,-141.74763000000002,80.75241254644592,167.7188725844443,56.89826567111022,747688.999734497,747007.7939804688,747689.9271008297,5590.342799,5590.021412,5589.342357
omegacsd_AOPCHY,rmsd212-opt.mol,51,5589.273228284462,5761.87594653356,5729.662691007408,5804.899980486802,5966.8038324105355,6057.3394155696615,57157.802618217735,5735.7498912022465,5820.566466307361,5592.283835240458,8415.58,10006.3,5548.2180526494985,-141.69686000000002,80.64437048968459,173.27216630920532,58.795887943240736,747688.999734497,747007.4875795898,747689.338123993,5588.0895759999985,5589.685368,5589.755496
omegacsd_COVXIU,rmsd24-opt.mol,33,3433.0820226138403,3552.919065906705,3544.271130043785,3564.731839160101,3728.70956552904,3749.267386082462,-952120.2827664749,3558.9756739444647,3574.4926403385853,3806.984241039613,5292.5,6354.43,3451.6690371369964,-42.71048,72.91261605437343,787.8479080805824,209.13461392876343,,,773757.0012191441,,,
omegacsd_COVXIU,rmsd3-opt.mol,33,3433.475070069251,3553.231695587045,3544.598911284681,3564.976397996166,3728.937865528289,3749.429812200901,-952120.0370512428,3559.2545684226093,3574.7310879635115,3807.0238920728,5292.56,6354.47,3451.6731879999957,-42.66903,72.3337414862266,786.9131929261894,208.8805495703828,,,773757.3726725136,,,
omegacsd_COVXIU,rmsd37-opt.mol,33,3433.669558470187,3553.676390029797,3544.9072718693487,3565.3307939456013,3729.302462438575,3749.8733096410497,-952119.6902291531,3559.5938527152757,3575.156229804796,3807.0555950930147,5292.63,6354.49,3451.735681548501,-42.65571,72.46920424495408,791.4415055949937,209.2143729111947,,,773757.7321383886,3436.510924,3433.0913229999996,3434.0716390000002
omegacsd_COVXIU,rmsd36-opt.mol,33,3434.058390082343,3554.084864726391,3545.304452093372,3565.688385669657,3729.681718794529,3750.27446570105,-952119.3079299574,3559.9648243562146,3575.550156151831,3807.0099548534345,5292.67,6354.41,3451.757127673994,-42.57246,72.04295759600535,791.3756447693468,209.2423870761685,,,773758.2963267324,3437.0776939999996,3433.292614,3434.5194549999997
omegacsd_COVXIU,rmsd15-opt.mol,33,3433.248441443915,3553.345735291775,3544.544773903675,3565.013742780853,3728.9805568762426,3749.615677461475,-952120.0128403872,3559.2587247077395,3574.875682836893,3806.950983810849,5292.53,6354.44,3451.714927233501,-42.69093,73.19765851617706,789.6565588469142,209.6809021102009,,,773757.1718586041,,,
omegacsd_COVXIU,rmsd41-opt.mol,33,3433.7268252975646,3553.824875492653,3545.005373587965,3565.4513525357056,3729.4084434872557,3750.052682771584,-952119.55657528,3559.7142176233065,3575.344229970689,3807.105121979411,5292.66,6354.54,3451.7061643005018,-42.64625,72.66443789057686,791.7386952501354,209.40793982730102,,,773757.6119081199,3435.1536619999997,3433.26965,3433.974601
omegacsd_COVXIU,rmsd33-opt.mol,33,3433.72811272792,3553.6365542283665,3545.003533312918,3565.3780002524845,3729.392600620185,3749.9450368467405,-952119.6279011755,3559.6699030978807,3575.21421274146,3807.097040116788,5292.68,6354.28,3451.7831858694963,-42.51555,72.01302773634853,788.481186574365,209.71749166869972,,,773758.168120385,3439.026249,3434.8882270000013,3434.373689
omegacsd_COVXIU,rmsd29-opt.mol,33,3433.90483310735,3553.930814739772,3545.115042763286,3565.588695144116,3729.522302510121,3750.1826798978936,-952119.4673137129,3559.83524157696,3575.4787057061358,3807.017783564933,5292.64,6354.53,3451.655431530494,-42.62883,72.89263981422691,791.2085387669873,209.3485660902953,,,773757.6505168288,,,
omegacsd_COVXIU,rmsd28-opt.mol,33,3433.093264600892,3552.857544908462,3544.2674272434515,3564.702732009168,3728.6938246943855,3749.245763008431,-952120.3099328764,3558.960693562773,3574.4735408409615,3806.968645812217,5292.48,6354.37,3451.6821815365,-42.69914,72.8148767425522,786.5058954615887,209.21621969224793,,,773756.9083207371,,,
omegacsd_COVXIU,rmsd31-opt.mol,33,3433.1758735587823,3553.073267855306,3544.374215128797,3564.8289077960353,3728.821217359488,3749.368009488557,-952120.3177883128,3559.0907171159693,3574.572272926123,3806.9194688163134,5292.47,6354.32,3451.6605048075016,-42.64686,72.950258378764,789.8320338916444,209.54637238370918,,,773756.9339133832,3433.6042869999997,3432.115118,3433.381775
omegapdb_1d8d,rmsd103-opt.mol,54,5270.311334238837,5381.268361302546,5397.720884754386,5390.666318011515,5574.490822020544,5619.123734727083,-33225.44798463269,5401.17207246642,5438.9425586761845,5602.104923126701,8089.9,9104.85,5211.598974990986,-271.86609,-60.46425429210425,218.9479228976435,36.06679245089551,,,,,,
omegapdb_1d8d,rmsd12-opt.mol,54,5267.230394587635,5378.384697019074,5394.183709343685,5387.48030227002,5571.599869249724,5617.63572974053,-33228.76384149341,5398.100166911007,5437.523714626322,5602.160741258625,8089.79,9104.31,5211.870395310489,-272.755,-57.07094574054759,234.76828858949227,39.071026248532455,,,,,,
omegapdb_1d8d,rmsd85-opt.mol,54,5269.974904577691,5380.999964840641,5398.093104874847,5391.041091107275,5575.375646886043,5621.250990104478,-33223.97507361754,5401.92441965438,5440.975016761028,5604.102014484773,8091.73,9107.78,5211.699056909995,-272.72141,-61.982134033650105,222.7056792963924,34.17385709830616,,,,5244.939423,5245.972396,5260.4787719999995
omegapdb_1d8d,rmsd110-opt.mol,54,5262.385381416048,5371.755806778151,5388.72061545524,5382.501800425941,5565.612452249102,5607.894446861881,-33233.62484916732,5392.233096995793,5427.9824180523465,5596.865679492489,8086.21,9100.12,5211.4527723719875,-268.18202,-60.677653172182296,220.88070073443276,38.16900334876089,,,,,,
omegapdb_1d8d,rmsd215-opt.mol,54,5269.54967299808,5380.183166450061,5396.496693047354,5389.4887714008255,5573.149446977107,5616.979862112016,-33225.54391661986,5399.74092907853,5436.93083217903,5601.749573143915,8089.06,9104.79,5211.916516010497,-272.01442000000003,-59.8599220372598,209.02501002962217,36.00928654678758,,,,5281.655705,5272.801275,5269.937764
omegapdb_1d8d,rmsd58-opt.mol,54,5269.3314778416,5380.533705634679,5397.894458245918,5390.942233661515,5574.8016494090225,5620.0954846928735,-33225.32600399561,5401.23836658779,5439.690297332954,5604.161965980782,8092.96,9109.03,5213.321121929001,-274.57993999999997,-56.59948783415368,214.03586712647905,35.412851102891835,,,,5248.240284,5247.296222,5264.855475
omegapdb_1d8d,rmsd50-opt.mol,54,5272.560103095005,5383.897394739789,5400.478691860772,5393.814899601102,5577.993432377241,5623.9480416888855,-33222.86055264531,5404.440289041842,5443.605258634753,5603.701937850931,8091.44,9107.43,5212.793731724484,-274.30823,-59.407306700848245,231.05815836284143,39.28255320589272,,,,5266.877439,5268.511053,5276.1049
omegapdb_1d8d,rmsd164-opt.mol,54,5269.876937493817,5380.440229277111,5396.60626920444,5390.81858178421,5573.972230807738,5617.230222167112,-33225.427562684534,5400.638200854656,5437.037097906827,5600.457056819742,8088.4,9104.5,5211.485979275988,-269.5299,-61.1710514057446,222.79617762787467,36.3244766076078,,,,,,
omegapdb_1d8d,rmsd142-opt.mol,54,5271.3292813651115,5382.537340820812,5398.606730677427,5390.9451500475625,5574.906276466675,5620.1799334795105,-33224.49185336621,5401.689435000143,5440.388431894642,5604.88430977047,8091.13,9106.17,5211.642097845487,-273.69518999999997,-57.151258841341665,200.80690332411308,36.4749481794877,,,,,,
omegapdb_1d8d,rmsd53-opt.mol,54,5268.337903244527,5378.7987784487705,5394.3279445249655,5387.612629317059,5571.144616644486,5614.277748774579,-33227.85269287937,5397.82121287146,5434.080713729587,5600.499530169005,8089.36,9103.21,5212.044500952994,-271.66462,-61.854681571242075,227.71386737469157,36.68956388739049,,,,5280.892601,5271.817913,5272.947137
omegapdb_1uy8,rmsd34-opt.mol,44,4656.141861724261,4792.13103813286,4775.272102450762,4820.932680632537,4990.846873570296,5066.609469747234,-1253543.035569926,4790.644414015515,4862.205808854361,5066.990280571501,7007.13,8517.86,4591.931165741501,18.982470000000003,146.89222266094384,673.6672594439043,345.0795893080593,633286.8779737549,632704.5248032836,633288.7239871732,4658.395619,4655.062712,4656.767097999998
omegapdb_1uy8,rmsd44-opt.mol,44,4654.847802890233,4790.155420847911,4774.178515956239,4820.122017515645,4990.117279575131,5065.430028096109,-1253543.675256734,4789.6245732570505,4860.798285080876,5065.607661642334,7005.78,8516.83,4591.8107907145,20.58751,146.38303763236382,673.5080763504876,345.982066698268,633286.5715728761,632703.912001526,633287.7526260925,4650.996098,4649.373599000001,4657.11054
omegapdb_1uy8,rmsd233-opt.mol,44,4656.59045153745,4792.606870952146,4775.496915896385,4821.081474538932,4991.069650604004,5066.858705366262,-1253543.0014272318,4790.859656600095,4862.453417899156,5066.972022131169,7007.09,8517.92,4591.897958837501,18.9714,147.18832150800952,673.2725568819949,345.49603141255983,633286.5332727662,632704.0269018555,633288.7195736807,4657.872639,4657.3501049999995,4656.5346039999995
omegapdb_1uy8,rmsd145-opt.mol,44,4655.869575007393,4791.810531902273,4774.7533231112375,4819.930752546039,4990.073472933277,5066.103500458778,-1253543.9132257223,4789.947122362276,4861.747898356861,5066.248783608362,7006.34,8517.21,4591.681883357996,19.656129999999997,147.96363703261292,675.7144833225946,345.49535616466784,633288.8695794678,632706.8228098755,633289.3374626336,,,
omegapdb_1uy8,rmsd205-opt.mol,44,4656.3702273478475,4792.394828679669,4775.2193946091,4820.867509402946,4990.813437672683,5066.605922956402,-1253543.204226915,4790.61806816476,4862.227427332412,5066.933043220232,7007.07,8517.83,4591.926092464493,18.97319,147.45145222592822,673.592070146309,345.4701395035962,633286.5332727662,632704.2950026245,633288.7811755636,,,
omegapdb_1uy8,rmsd140-opt.mol,44,4656.563310602081,4792.486774966461,4775.4718467186885,4821.064233258184,4991.0528670857875,5066.810776988102,-1253543.0244006384,4790.831059399726,4862.3969884857925,5066.99362170049,7007.11,8517.9,4591.9161765140025,18.95628,146.9238360905247,673.8954737261957,345.2293527903211,633286.609872986,632704.0269018555,633288.7441471093,,,
omegapdb_1uy8,rmsd133-opt.mol,44,4656.497280807148,4792.4151267906,4775.484509595591,4821.027488967454,4990.967445457954,5066.804843820192,-1253542.9955822171,4790.765840896685,4862.432995902857,5066.768078122524,7006.83,8518.07,4591.903262717993,19.24504,147.0512632440451,670.8040203170891,344.97617016897436,633288.6780789185,632706.4781088867,633289.99840184,,,
omegapdb_1uy8,rmsd28-opt.mol,44,4656.5568055007225,4792.488278856258,4775.554510929931,4821.117891023708,4991.132272213038,5066.842735379572,-1253542.870202323,4790.904632450871,4862.411145903297,5066.929048197515,7007.02,8517.88,4591.912717461495,19.023970000000002,146.7227041998789,675.1775160796674,345.2945126040976,633286.4183724364,632703.6439007568,633288.3315790647,4654.525257,4655.616336,4656.655403
omegapdb_1uy8,rmsd21-opt.mol,44,4656.318982488663,4792.361592641922,4775.4517546818715,4821.057650324929,4991.036916280097,5066.773281485095,-1253543.1180792004,4790.785516996432,4862.307907172549,5067.0272806840285,7007.08,8517.91,4591.817017009001,19.006529999999998,146.99045971547199,671.9521999714035,345.45833990002944,633286.4183724364,632703.8737014161,633288.7378260904,,,
omegapdb_1uy8,rmsd98-opt.mol,44,4656.342006886597,4792.241750407225,4775.244267956829,4820.804341338606,4990.7865649586765,5066.647321926673,-1253543.2116873523,4790.555252723055,4862.247293858652,5066.631594897095,7006.66,8517.9,4591.885506248501,19.2982,147.34837886286724,671.5104248364861,345.16280262639236,633288.4865783692,632706.401508667,633289.7633085583,4659.454986,4656.101551,4656.504644
omegacsd_HALSES,rmsd85-opt.mol,45,4836.2594651936415,5004.330544070263,4964.854049058889,5027.052689434586,5198.203281589686,5279.720792819766,-654238.4640915538,4970.7380979702975,5048.641940519622,5058.898664662158,7262.62,8817.78,4793.0335599864975,-55.306219999999996,83.08956974778917,349.13849364920435,244.7236398862009,,,1236388.2734482905,4860.838661,4845.111567,4836.7438219999985
omegacsd_HALSES,rmsd61-opt.mol,45,4836.438590057631,5004.385028150295,4964.945237520727,5027.132385598805,5198.167071812804,5280.418692638179,-654238.8531802334,4970.867589864228,5049.608846909329,5060.480865417694,7263.56,8818.14,4793.251480294009,-54.7362,81.11333465331948,348.2875512467266,241.68323164902927,,,1236389.039525865,4832.776126,4834.5042969999995,4833.646662
omegacsd_HALSES,rmsd194-opt.mol,45,4835.928024591076,5003.71943703494,4964.956364371709,5026.844235430049,5198.13257046432,5280.228033205882,-654239.0519028725,4970.7943788320645,5049.328976251652,5060.682519963065,7263.07,8818.14,4793.515060094499,-54.905590000000004,81.03484543747716,358.3629665452274,242.93184728540658,,,1236390.109517283,,,
omegacsd_HALSES,rmsd204-opt.mol,45,4836.743504665834,5004.5118461724705,4965.007327087044,5027.2394321524325,5198.360421564051,5280.221936925687,-654237.9391714839,4971.059222251224,5049.407690084298,5060.126483518239,7263.72,8818.33,4793.0681505115035,-54.72231,79.09949571403222,345.4032840293116,242.28745034304447,,,1236389.3774011594,,,
omegacsd_HALSES,rmsd245-opt.mol,45,4836.504922979164,5004.298245276839,4964.6793818879905,5026.949911287063,5198.10632390062,5280.145605765241,-654238.3261409992,4970.820753339284,5049.386191732948,5060.696378896855,7263.71,8818.07,4793.192676401505,-54.45713000000001,79.96031324692906,352.5022063534735,243.07746261875062,,,1236388.9936704258,4833.916974,4833.913735,4834.5802170000015
omegacsd_HALSES,rmsd50-opt.mol,45,4835.824385831264,5003.808313377837,4964.595798526495,5026.785125812048,5198.017908578261,5280.026356585927,-654239.285215009,4970.623201359796,5049.067794505852,5060.421693661183,7263.56,8817.93,4793.432965248496,-54.89773,79.65985029210563,345.9041167421546,242.1916276243866,,,1236388.629501189,4837.638236,4837.481698,4835.7936
omegacsd_HALSES,rmsd225-opt.mol,45,4836.019297125308,5004.0001298373245,4964.610893649605,5026.868831635045,5198.054477285479,5280.143619956907,-654239.4105847392,4970.654174787338,5049.239276800818,5060.3601118566685,7263.57,8818.01,4793.426047143503,-54.94311,79.96913302881909,342.94714007911614,242.26426155564218,,,1236388.0059644622,,,
omegacsd_HALSES,rmsd74-opt.mol,45,4836.104943836397,5003.827644477798,4965.2143913734135,5027.120091095173,5198.344050440611,5280.390477536455,-654238.7592071212,4971.051810907008,5049.526760157926,5060.830790488873,7263.16,8818.29,4793.5964631299985,-54.917359999999995,80.76064302528145,357.55788475297516,242.38966197722473,,,1236390.2850284157,4839.072224000001,4838.000668,4835.71361
omegacsd_HALSES,rmsd130-opt.mol,45,4836.063638428468,5003.739041476732,4965.241234537358,5027.137712631579,5198.384195269209,5280.390095134118,-654238.6944315973,4971.092356549688,5049.5276023121005,5060.771341609756,7263.26,8818.23,4793.544116135498,-54.926480000000005,80.45390014481475,356.05280739671014,242.7105472449413,,,1236390.3901106806,,,
omegacsd_HALSES,rmsd224-opt.mol,45,4835.642554582943,5003.4822174309165,4964.524015579777,5026.705508395154,5197.947157006071,5279.940636124991,-654239.3166668931,4970.5696834397995,5048.966055288716,5060.347626659075,7263.42,8817.81,4793.36931868251,-54.852709999999995,79.9446157560551,347.7592488437743,242.32693039697526,,,1236388.953369255,,,
omegacsd_YUKKUK,rmsd157-opt.mol,43,4496.252227659135,4653.1956394190665,4630.44998744521,4670.41844904151,4860.234375841484,4899.91141454912,-683930.8682333068,4644.672158856946,4679.185139552301,4816.949630053567,6897.87,8262.38,4495.543514811493,-28.73338,15.75307548771917,295.963484128549,50.728464484579185,,,907984.3286235213,,,
omegacsd_YUKKUK,rmsd3-opt.mol,43,4497.297717710893,4654.295588944982,4631.262086725467,4671.4757379681105,4861.781054756892,4901.470586464515,-683930.1863638328,4645.717107341656,4680.2136561689285,4817.181039815326,6898.31,8263.69,4495.734223905999,-28.76434,17.125184899862507,293.3139268512402,50.680427717248904,,,907984.913345826,4496.352149,4497.536365999998,4493.166602
omegacsd_YUKKUK,rmsd242-opt.mol,43,4492.562816471525,4649.573613000688,4626.126258261314,4666.307101832987,4856.870575878681,4896.453039728254,-683934.2647563367,4640.889515274395,4675.216277165119,4816.856852471722,6896.25,8263.35,4495.567497575496,-28.809520000000003,20.257768078001078,287.2056046011545,56.15750539586137,,,907976.2932151936,4490.722288,4491.457944,4492.723416
omegacsd_YUKKUK,rmsd124-opt.mol,43,4492.719854775591,4650.010958182483,4625.68391718875,4666.092754555696,4856.520951811207,4896.217164791034,-683934.4013670137,4640.595869165452,4675.042115695871,4816.663088506514,6896.36,8264.06,4495.469260484492,-29.45863,22.301115196410095,290.35713440289084,54.62728009716637,,,907976.789003754,,,
omegacsd_YUKKUK,rmsd214-opt.mol,43,4492.272394904168,4648.986524264223,4626.072884079274,4666.164262260381,4856.335793843488,4896.047400879333,-683934.3097903199,4640.684212494346,4675.138580256743,4816.662750946578,6895.97,8262.23,4495.552277744492,-28.49765,19.6019717586108,294.4201954023464,58.06592568111592,,,907976.4716530704,4489.9637969999985,4492.92569,4493.038488
omegacsd_YUKKUK,rmsd4-opt.mol,43,4496.135899356408,4653.124116817253,4630.416741863727,4670.369954683617,4860.924997646336,4900.559592898602,-683931.463515194,4644.926809686953,4679.334605953609,4817.359619265601,6897.97,8263.5,4495.775040725496,-28.8712,18.112374842696624,293.64311159644444,51.16014150252905,,,907985.07756141,4498.367426,4496.5946159999985,4496.15904
omegacsd_YUKKUK,rmsd200-opt.mol,43,4491.402834166358,4648.284295982776,4625.113158586006,4665.1672479226345,4855.224510465564,4894.846123337546,-683935.0189524348,4639.720562677977,4674.166905897621,4816.512331929373,6895.79,8262.07,4495.416913489993,-28.7353,19.842946258597227,293.71886927489425,56.59350846617998,,,907975.0888086172,4495.549819,4493.897977000001,4493.329085
omegacsd_YUKKUK,rmsd123-opt.mol,43,4492.727442970736,4649.9027756058895,4625.976133063501,4666.339560485681,4856.7433220731955,4896.3480487042625,-683934.2104008999,4640.848413961976,4675.232659993527,4816.708792991146,6896.57,8264.05,4495.617769138495,-29.36983,21.557735634873207,288.63999215754984,54.11913823356433,,,907977.0138020031,,,
omegacsd_YUKKUK,rmsd158-opt.mol,43,4496.254219003992,4653.174594857419,4630.607528657842,4670.35692576354,4861.133987700233,4900.809270950716,-683931.3350353041,4645.148762309992,4679.5673023150375,4817.4563228924435,6898.05,8263.62,4495.886883422992,-29.186840000000004,18.53575907231644,292.8561591281056,51.091003288903245,,,907985.5304586773,,,
omegacsd_YUKKUK,rmsd199-opt.mol,43,4493.226473958015,4650.174388450987,4626.793568888238,4666.9553535321,4857.464445140525,4896.965316220396,-683933.5538791354,4641.52478887531,4675.745162925016,4816.931000938996,6896.79,8263.62,4495.57602990499,-28.799129999999998,19.00286689599555,284.7414061024529,54.08632613325953,,,907977.7462266977,,,
omegacsd_VENRUB,rmsd161-opt.mol,34,3904.050924785207,,4009.4984025145855,4091.8615747317876,4225.432325718805,4295.008439274214,-745825.0769413033,4027.1925758847774,4093.6471881962025,3992.600251702417,5881.52,7389.89,3888.0508785515003,84.59536,87.1044232718701,171.1839070826303,174.62783930630442,561524.6515249023,560988.9095881347,561527.6913050318,,,
omegacsd_VENRUB,rmsd160-opt.mol,34,3904.3517453064646,,4009.682436994411,4092.027622937188,4225.702483912889,4295.264233199293,-745824.9273603013,4027.353734954931,4093.865999730894,3992.8115136411498,5881.58,7390.17,3888.069326831496,84.74837,87.52558208540627,171.0808162082715,174.87194681927295,561524.4983244629,560988.6414873657,561527.5119320932,,,
omegacsd_VENRUB,rmsd95-opt.mol,34,3904.489988540955,,4009.786047915383,4092.0747866806732,4225.6632721689475,4295.306973079411,-745824.7524449127,4027.451016995546,4094.034604953266,3992.810649168415,5881.76,7390.19,3888.0780897644954,84.60655,86.36857385082054,171.3654735884996,174.20911843519085,561524.9962258912,560989.1010886839,561528.1638386007,3904.205732,3904.846542,3904.252582
omegacsd_VENRUB,rmsd196-opt.mol,34,3904.050302339707,,4009.5816522404734,4091.8901085060015,4225.4973721342585,4295.047993452574,-745825.0055082272,4027.2442334161774,4093.676851992657,3992.555460247199,5881.42,7389.9,3888.035889324001,84.69343,86.89753167618845,172.0904749538133,173.9804142743499,561525.072826111,560989.2159890137,561527.9933674522,,,
