name,geom,natoms,dlpno,wb97,pbe,pbeSVP,b3lypTZ,b3lypSVP
omegacsd_FOMDUG,rmsd39-opt.mol,37,4001.700756916879,4107.349872717664,4244.181091196257,4306.6586126222055,4064.8804754119305,4123.312267361599
omegapdb_2c4w,rmsd69-opt.mol,33,3682.0635890487547,3828.472125287636,4042.3110070749362,4082.3314558724087,3779.1491113199268,3814.601274020753
omegapdb_2c4w,rmsd2-opt.mol,33,3682.2379602850087,3828.7934289610366,4042.5783637592244,4082.6880569534046,3779.419574176196,3814.962173541669
omegapdb_2c4w,rmsd13-opt.mol,33,3681.5030406852857,3828.3342677323953,4042.2101098273474,4082.2439496769525,3779.0542758139086,3814.4120610904934
omegapdb_2c4w,rmsd62-opt.mol,33,3681.654095385296,3828.607717533681,4042.3850720176047,4082.4084261838684,3779.2651629211573,3814.684406475236
omegapdb_2c4w,rmsd1-opt.mol,33,3681.554559211469,3828.4420111082286,4042.260969469849,4082.246980547738,3779.130693917026,3814.496668192185
omegapdb_2c4w,rmsd22-opt.mol,33,3682.0247537081345,3828.4944144239644,4042.3072859437584,4082.3689683884036,3779.1900312124017,3814.6874436210496
omegapdb_2c4w,rmsd66-opt.mol,33,3681.7706102954958,3828.4994658751307,4042.3018705370964,4082.3280233956725,3779.140520715401,3814.652347016358
omegapdb_2c4w,rmsd20-opt.mol,33,3681.6273179429277,3828.5256016446306,4042.3552088418983,4082.400852144633,3779.198239036347,3814.679317373329
omegapdb_2c4w,rmsd7-opt.mol,33,3682.1893428178514,3828.579805912473,4042.4084781206748,4082.4425438737253,3779.259132555156,3814.709412727509
omegapdb_2c4w,rmsd75-opt.mol,33,3681.9732790342405,3828.998210401231,4042.6922002520555,4082.90241418813,3779.610380980487,3815.1420616810988
astex_1opk,rmsd60-opt.mol,45,5049.26664771405,5204.752485565327,5432.951857110857,5525.255571606921,5138.336855896531,5226.768755364606
astex_1opk,rmsd95-opt.mol,45,5049.197673707572,5204.899498483636,5433.138296449347,5525.509650190869,5138.509508851966,5226.9931402006105
astex_1opk,rmsd61-opt.mol,45,5048.753835891652,5204.690694707908,5432.802089426006,5524.980094950083,5138.3335928472725,5226.657416359587
astex_1opk,rmsd71-opt.mol,45,5048.887579205022,5204.806840435419,5433.035993580432,5525.17418990389,5138.554419704547,5226.897532857975
astex_1opk,rmsd97-opt.mol,45,5048.952712559152,5204.73337162672,5432.894044663632,5525.021792954204,5138.457601268604,5226.771717209366
astex_1opk,rmsd96-opt.mol,45,5048.933612471265,5204.957110127958,5433.154818773575,5525.173104312575,5138.8551598925305,5227.066602734281
astex_1opk,rmsd205-opt.mol,45,5049.083190793225,5205.149830836008,5433.725613936848,5526.219564203489,5138.964748146383,5227.587774448474
astex_1opk,rmsd62-opt.mol,45,5049.107223075637,5204.687030052555,5432.738409765085,5524.910723778257,5138.246381581287,5226.578475668543
astex_1opk,rmsd72-opt.mol,45,5049.732218589212,5205.276995629975,5433.736821255866,5526.04349759669,5139.147196524336,5227.5893055716515
astex_1opk,rmsd99-opt.mol,45,5049.108268432292,5205.115625295041,5433.5848823881,5526.054071130998,5138.854902613801,5227.450023569856
omegacsd_KOFLOG,rmsd178-opt.mol,38,4033.79792895451,4142.198004871226,4284.63572357548,4351.4154438898995,4094.458564443097,4157.269794612277
omegacsd_KOFLOG,rmsd220-opt.mol,38,4035.7222505708064,4143.861745826728,4286.027156796909,4352.8303710659375,4095.913840477897,4158.780686811346
omegacsd_KOFLOG,rmsd162-opt.mol,38,4033.7566373825334,4142.016027125176,4284.363227588559,4351.066868654958,4094.201768743061,4156.948760767948
omegacsd_KOFLOG,rmsd93-opt.mol,38,4034.154698404518,4142.502522666355,4284.713553574882,4351.479336904067,4094.5495344907877,4157.306309388281
omegacsd_KOFLOG,rmsd151-opt.mol,38,4035.4212340557874,4143.661965637117,4285.760082491822,4352.588177511271,4095.6559654616453,4158.463675302693
omegacsd_KOFLOG,rmsd245-opt.mol,38,4035.734964244618,4143.7881075905525,4285.911180496875,4352.691747949108,4095.7958247721112,4158.669517233804
omegacsd_KOFLOG,rmsd50-opt.mol,38,4035.490196707004,4143.529667815758,4285.638088375985,4352.440493157726,4095.5203230148036,4158.3480629581545
omegacsd_KOFLOG,rmsd211-opt.mol,38,4034.6607135827207,4142.987380407733,4285.266332941276,4351.908879685747,4095.1609483418943,4157.807432175086
omegacsd_KOFLOG,rmsd191-opt.mol,38,4035.64737019848,4143.77016081977,4286.058300091878,4352.775275734512,4095.959033709893,4158.675660551528
omegacsd_KOFLOG,rmsd98-opt.mol,38,4034.488609115271,4142.657643007085,4284.8591043962515,4351.593229872653,4094.7031111582837,4157.475981673584
omegacsd_KEJGEL,rmsd178-opt.mol,47,5055.755258951908,5194.046802933371,5403.519400257631,5495.302850707938,5128.106589993337,5216.029403428094
omegacsd_KEJGEL,rmsd179-opt.mol,47,5061.37756278662,5199.8697205751605,5409.326874891194,5500.711304620565,5133.801978885807,5221.282209891832
omegacsd_KEJGEL,rmsd87-opt.mol,47,5061.504117224077,5199.86849693151,5409.31665903721,5500.749808601594,5133.645628626612,5221.1870669061445
omegacsd_KEJGEL,rmsd204-opt.mol,47,5057.579106907287,5195.558379117732,5404.052231098019,5496.146581114752,5128.071254935287,5216.242643695649
omegacsd_KEJGEL,rmsd186-opt.mol,47,5057.527410393734,5195.528566142823,5404.0390533989885,5496.1131097598045,5128.047089545513,5216.20785457077
omegacsd_KEJGEL,rmsd26-opt.mol,47,5057.371024648241,5195.49602350177,5404.021683936805,5496.082273944434,5128.030491920089,5216.166194217105
omegacsd_KEJGEL,rmsd151-opt.mol,47,5056.790640010646,5194.918708515293,5403.529961241883,5495.726212521438,5127.499399281097,5215.780307269144
omegacsd_KEJGEL,rmsd5-opt.mol,47,5057.818138710954,5195.699813477073,5404.1479639423615,5496.174260557486,5128.278609164062,5216.416294391146
omegacsd_KEJGEL,rmsd82-opt.mol,47,5061.807811461404,5200.280387871949,5409.664751089763,5500.946501444809,5134.107801900668,5221.49071873809
omegacsd_KEJGEL,rmsd213-opt.mol,47,5057.153729025062,5195.192346569425,5403.661782155952,5495.822836429506,5127.645025403592,5215.89612041673
omegacsd_BUDCUY,rmsd12-opt.mol,43,4645.980458625138,4775.871750479932,4966.15426541178,5039.154189151031,4726.1720591158655,4794.471323869338
omegacsd_BUDCUY,rmsd13-opt.mol,43,4646.228159911922,4776.102993994381,4966.571816487554,5039.582188259405,4726.431226801722,4794.776167969366
omegacsd_BUDCUY,rmsd110-opt.mol,43,4645.669862348466,4775.593713584428,4965.543083739148,5038.532509244999,4725.734465387733,4793.934589920097
omegacsd_BUDCUY,rmsd109-opt.mol,43,4645.855231379001,4775.666366630741,4965.669043714978,5038.646119834386,4725.801138268842,4794.020138286026
omegacsd_BUDCUY,rmsd163-opt.mol,43,4645.821421817006,4775.688285536546,4965.89621469281,5038.96338862191,4726.016016336198,4794.315801922587
omegacsd_BUDCUY,rmsd114-opt.mol,43,4645.467816689644,4775.172824158341,4965.278732825246,5038.410301775917,4725.351326931286,4793.690313033982
omegacsd_BUDCUY,rmsd105-opt.mol,43,4645.51697628843,4775.169460707488,4965.209010248124,5038.338859822913,4725.315797345074,4793.644027935643
omegacsd_BUDCUY,rmsd117-opt.mol,43,4645.855297510352,4775.680127913398,4965.962134562529,5039.0303250569195,4726.0280770682,4794.372861358566
omegacsd_BUDCUY,rmsd164-opt.mol,43,4645.713505561716,4775.470081668791,4965.535064168193,5038.606624388322,4725.739786667971,4793.994510799243
omegacsd_BUDCUY,rmsd106-opt.mol,43,4645.726486742782,4775.416674337965,4965.566376890709,5038.699552265611,4725.602406020019,4793.9412854460925
omegacsd_YILDOM,rmsd157-opt.mol,33,3783.7822020396893,3902.315585457422,4086.9482904632628,4148.5865249993885,3859.7760992570898,3918.091910601309
omegacsd_YILDOM,rmsd35-opt.mol,33,3783.830270238265,3902.516708517292,4087.243188538235,4148.861223544581,3860.1043431853013,3918.4018626284706
omegacsd_YILDOM,rmsd57-opt.mol,33,3782.194176208422,3900.7121544368874,4085.152810169844,4146.850212573869,3858.0673093967407,3916.443204772697
omegacsd_YILDOM,rmsd11-opt.mol,33,3784.0833436173216,3902.790810928515,4087.5901071482194,4149.17811582641,3860.4194345148817,3918.6380509174624
omegacsd_YILDOM,rmsd145-opt.mol,33,3783.8385971357948,3902.354334167124,4086.9840208525216,4148.615829691581,3859.8399922712574,3918.150921591787
omegacsd_YILDOM,rmsd114-opt.mol,33,3782.655733231893,3901.230734537129,4085.7777907757322,4147.338546717681,3858.6456534988506,3916.872703628679
omegacsd_YILDOM,rmsd58-opt.mol,33,3782.432135854444,3901.0042412694906,4085.519696131135,4147.104680213712,3858.4006612519443,3916.681288140362
omegacsd_YILDOM,rmsd6-opt.mol,33,3783.7059247503194,3902.4010836225534,4087.113438405344,4148.680080386216,3859.996750411717,3918.209311347898
omegacsd_YILDOM,rmsd152-opt.mol,33,3783.4352050958637,3902.0857475641574,4086.7443687110813,4148.283557152665,3859.6282078253985,3917.8128194899164
omegacsd_YILDOM,rmsd142-opt.mol,33,3782.8035438208735,3901.394953765173,4085.983733108295,4147.659342108365,3858.7534408003103,3917.1195470284893
omegapdb_2hb1,rmsd243-opt.mol,19,1998.5042405973686,2067.116554617557,2172.202695872099,2210.130612726725,2031.0856088046219,2067.382522125858
omegapdb_2hb1,rmsd103-opt.mol,19,1998.492091835194,2067.0357439480968,2172.105551131258,2210.0551609882427,2030.9719354642393,2067.3050560818806
omegapdb_2hb1,rmsd170-opt.mol,19,1998.6750267818127,2067.360850328757,2172.517755826252,2210.4028451596737,2031.4023128336044,2067.633187058441
omegapdb_2hb1,rmsd169-opt.mol,19,1999.0017153316792,2067.7336286038562,2172.8229011309204,2210.691104184476,2031.747148111926,2067.968440267203
omegapdb_2hb1,rmsd232-opt.mol,19,1998.4808805000437,2067.105259447001,2172.083895779354,2210.012791548672,2030.9730900817221,2067.2804514355585
omegapdb_2hb1,rmsd192-opt.mol,19,1998.728489615108,2067.383208491253,2172.557521101387,2210.4485592244428,2031.4432139005662,2067.6718855673457
omegapdb_2hb1,rmsd23-opt.mol,19,1998.8836809718807,2067.623161836907,2172.6948515485415,2210.584484050413,2031.6361165864346,2067.8856341176174
omegapdb_2hb1,rmsd191-opt.mol,19,1998.6515628748593,2067.3795312855586,2172.431015192528,2210.3346035049317,2031.3529027377704,2067.6014790047166
omegapdb_2hb1,rmsd180-opt.mol,19,1998.7211121998475,2067.4477227397883,2172.5364807088226,2210.4357078305957,2031.446533425651,2067.692423952222
omegapdb_2hb1,rmsd139-opt.mol,19,1998.9612554305982,2067.69685027388,2172.7648063042802,2210.6400186386713,2031.6942427887873,2067.9132131587567
astex_1unl,rmsd70-opt.mol,52,5399.986046969109,5543.042987303661,5730.868965540021,5818.454453526086,5483.053883419274,5566.02154586709
astex_1unl,rmsd118-opt.mol,52,5398.284164541664,5541.199195056065,5729.793891217306,5816.486514805251,5482.176211025394,5564.2421486413505
astex_1unl,rmsd145-opt.mol,52,5399.164746452304,5541.544990424137,5729.981177693467,5817.636833788373,5482.1778739254505,5565.217072452838
astex_1unl,rmsd163-opt.mol,52,5401.301387676355,5543.603359534447,5731.734985083021,5818.675681989312,5484.861204816421,5567.088387265604
astex_1unl,rmsd141-opt.mol,52,5400.704132477713,5543.13469781247,5731.628528101549,5818.469915359397,5484.301541671255,5566.568232116559
astex_1unl,rmsd92-opt.mol,52,5399.282453543978,5543.037126365137,5731.928916884378,5818.409316769916,5484.608098872136,5566.450843920168
astex_1unl,rmsd201-opt.mol,52,5397.424113484582,5541.057352815746,5729.80489145825,5815.974266275509,5482.87363759952,5564.449490320069
astex_1unl,rmsd99-opt.mol,52,5401.398845644267,5543.507814942808,5731.596073311891,5818.40881476237,5484.754233277347,5566.883618375609
astex_1unl,rmsd213-opt.mol,52,5398.562426345998,5541.60113997145,5729.256893714163,5816.46057356377,5481.822138807495,5564.416985329614
astex_1unl,rmsd180-opt.mol,52,5399.4428579072155,5541.779264809228,5730.207520358856,5817.212348732959,5482.587041474774,5564.932283555369
omegacsd_LABLOP,rmsd170-opt.mol,29,3036.077766589128,3130.9435829654826,3278.0536268240626,3334.2249744975543,3099.0475809179566,3151.986223053736
omegacsd_LABLOP,rmsd124-opt.mol,29,3035.9329687182944,3130.9219338888215,3278.1006649338624,3334.24480379681,3099.1181067071943,3152.0273500243575
omegacsd_LABLOP,rmsd196-opt.mol,29,3035.5537567560978,3130.8333546521785,3278.251580961168,3334.457077699944,3099.136938266388,3152.0911802875285
omegacsd_LABLOP,rmsd150-opt.mol,29,3036.0496583297486,3130.840219605722,3277.890687715352,3334.0207954665716,3098.981058639168,3151.8489051566385
omegacsd_LABLOP,rmsd235-opt.mol,29,3035.5650699191347,3130.7859902374094,3278.1837471875483,3334.4038209712953,3099.0792011201434,3152.048208439103
omegacsd_LABLOP,rmsd20-opt.mol,29,3035.873593855788,3130.8304116327167,3277.9922752233338,3334.005314807961,3099.327851747231,3151.9859908752624
omegacsd_LABLOP,rmsd191-opt.mol,29,3035.948199182622,3130.8890900431984,3278.0795931659422,3334.289946828009,3099.05785952308,3152.024952938139
omegacsd_LABLOP,rmsd139-opt.mol,29,3036.086844846465,3130.990922279782,3278.063146142768,3334.2241963858373,3099.09840918496,3152.0248964623133
omegacsd_LABLOP,rmsd234-opt.mol,29,3036.106836069488,3130.96751617664,3278.0578185873587,3334.202817138176,3099.1233275859804,3152.0234280901327
omegacsd_LABLOP,rmsd21-opt.mol,29,3035.8930374858533,3130.926928864162,3278.1686618599315,3334.3849705868743,3099.0786489118004,3152.0366057890196
omegapdb_1v2k,rmsd102-opt.mol,61,6464.559609627794,6662.6880684427215,6904.398931264337,6982.278231113055,6566.544925539518,6638.069215067975
omegapdb_1v2k,rmsd110-opt.mol,61,6463.8434864341225,6662.339869713261,6904.39324602846,6982.066321165203,6566.33696890146,6637.568882942872
omegapdb_1v2k,rmsd249-opt.mol,61,6463.473631328321,6661.990014359199,6903.894532878073,6981.842149682444,6565.9772239980275,6637.384928542138
omegapdb_1v2k,rmsd222-opt.mol,61,6463.737847048464,6662.0418529163935,6903.841577353852,6981.609456621328,6566.049663690951,6637.378414993962
omegapdb_1v2k,rmsd223-opt.mol,61,6463.57592472534,6662.278342409884,6904.229723335981,6982.070469002873,6566.353673203507,6637.5852797653915
omegapdb_1v2k,rmsd241-opt.mol,61,6463.683950828724,6661.7602329417605,6903.548448855702,6981.360278886153,6565.705117066786,6636.944347868846
omegapdb_1v2k,rmsd237-opt.mol,61,6463.72222006491,6662.239355246537,6903.997733085456,6981.809895695833,6566.158015751096,6637.517791122039
omegapdb_1v2k,rmsd227-opt.mol,61,6463.605491675764,6661.823573747443,6903.753016942508,6981.6671874923295,6565.823904609475,6637.317929356132
omegapdb_1v2k,rmsd175-opt.mol,61,6463.80906421092,6662.22431384469,6904.301089987932,6981.977861155454,6566.279062327667,6637.459551968035
omegapdb_1v2k,rmsd75-opt.mol,61,6463.791607158301,6662.441796076482,6904.388778161207,6981.990474095655,6566.406848356002,6637.483598131129
omegacsd_VAMCUH,rmsd125-opt.mol,37,4093.1571190985856,4208.956822587238,4362.457503489244,4433.699259886764,4156.953968916402,4224.53004849847
omegacsd_VAMCUH,rmsd207-opt.mol,37,4092.892210063219,4208.685242764155,4362.171572524635,4433.381463991295,4156.499796388001,4223.929998843873
omegacsd_VAMCUH,rmsd60-opt.mol,37,4092.9222185361505,4208.649010367422,4362.154648594243,4433.421555571256,4156.63783592099,4224.2660991905195
omegacsd_VAMCUH,rmsd102-opt.mol,37,4093.3075815557722,4209.245997775878,4362.481857131794,4433.510003030878,4156.792335027353,4224.127607850712
omegacsd_VAMCUH,rmsd96-opt.mol,37,4093.1611211813874,4208.872058608196,4362.3906674557575,4433.643537045872,4156.75772788015,4224.365653567778
omegacsd_VAMCUH,rmsd187-opt.mol,37,4092.6826018441257,4208.679601454048,4362.127653136873,4433.275107411347,4156.4482904108045,4223.846991891312
omegacsd_VAMCUH,rmsd4-opt.mol,37,4092.87576674107,4208.710136064777,4362.221214798728,4433.397885914071,4156.63547648537,4224.04092369267
omegacsd_VAMCUH,rmsd133-opt.mol,37,4093.00264310025,4208.813957506457,4362.294150224313,4433.498488232119,4156.606654975495,4224.116231104073
omegacsd_VAMCUH,rmsd190-opt.mol,37,4092.71794466649,4208.815450978965,4362.2301881841195,4433.3666045670525,4156.514022027677,4223.892461227409
omegacsd_VAMCUH,rmsd98-opt.mol,37,4092.4896636481317,4208.490834055579,4361.972915576937,4433.099411035142,4156.359366043966,4223.779208318419
omegacsd_CFBPBI,rmsd13-opt.mol,52,5589.85698976991,5747.203053153241,5944.310931234478,6044.604808945961,5660.910710607409,5756.855404759951
omegacsd_CFBPBI,rmsd169-opt.mol,52,5587.924090183897,5746.801591420317,5945.670154394923,6045.321864016153,5663.364385582934,5758.605817323367
omegacsd_CFBPBI,rmsd242-opt.mol,52,5587.796657946166,5746.594657622721,5945.404209606847,6045.053409190208,5663.1134759216775,5758.31838661115
omegacsd_CFBPBI,rmsd100-opt.mol,52,5584.512639025688,5740.2727570013285,5936.854248764472,6038.197818040702,5651.794014588178,5748.678830876985
omegacsd_CFBPBI,rmsd55-opt.mol,52,5588.37551109076,5743.475766134197,5939.14433829652,6041.2582570221175,5654.016402123628,5751.7103918727
omegacsd_CFBPBI,rmsd197-opt.mol,52,5589.405516169788,5745.5214846537065,5941.583022070851,6042.909849394294,5656.685551300619,5753.771961281415
omegacsd_CFBPBI,rmsd132-opt.mol,52,5589.385084270202,5745.217613193344,5941.15834876259,6042.7294027714925,5656.135834180509,5753.440347627465
omegacsd_CFBPBI,rmsd133-opt.mol,52,5588.891749354567,5744.674867703471,5940.688406921279,6042.620134547653,5655.6578790431295,5753.242951973801
omegacsd_CFBPBI,rmsd14-opt.mol,52,5584.061882414184,5739.464430678876,5935.804004991524,6037.4359211438095,5650.73962297756,5747.9362738220025
omegacsd_CFBPBI,rmsd213-opt.mol,52,5589.455169068983,5745.193083848218,5941.064165866367,6042.71570423969,5656.024859130844,5753.411977924337
omegacsd_SOPNAM,rmsd160-opt.mol,43,4552.958998907212,4705.658451898401,4901.646568941133,4945.402445569057,4648.201183279222,4686.087923642938
omegacsd_SOPNAM,rmsd229-opt.mol,43,4552.828045859951,4705.682491786181,4901.767678268701,4945.7822519503625,4648.673321403705,4686.784283450834
omegacsd_SOPNAM,rmsd230-opt.mol,43,4552.903766428609,4705.672407708933,4901.791511078263,4945.833663801064,4648.755186289053,4686.89048315329
omegacsd_SOPNAM,rmsd249-opt.mol,43,4553.158162103807,4705.82864501662,4901.846568759091,4945.688721663933,4648.561712569614,4686.558016086497
omegacsd_SOPNAM,rmsd232-opt.mol,43,4552.602882391379,4705.411834402036,4901.433347498663,4945.416934762705,4648.452444345775,4686.575849905628
omegacsd_SOPNAM,rmsd250-opt.mol,43,4553.204978710885,4705.7919670880965,4901.889553157715,4945.756455035959,4648.477381572023,4686.466669533042
omegacsd_SOPNAM,rmsd54-opt.mol,43,4552.513784904099,4705.378155968728,4901.434960198065,4945.439405876852,4648.460432541303,4686.551703341225
omegacsd_SOPNAM,rmsd176-opt.mol,43,4553.282151291848,4705.872382426634,4901.913260465427,4945.9314862522415,4648.924883674756,4687.112910159768
omegacsd_SOPNAM,rmsd237-opt.mol,43,4551.829148979178,4704.834249586344,4900.989077069762,4944.95942388392,4647.9171662185145,4685.957828379779
omegacsd_SOPNAM,rmsd175-opt.mol,43,4553.028902190739,4705.7702238850825,4901.789879553634,4945.783852099422,4648.650875390099,4686.81721514778
omegacsd_HAVJET,rmsd157-opt.mol,32,3476.802411227472,3583.1677054658626,3736.9141669228425,3799.9986161041006,3546.926690807518,3606.294130245657
omegacsd_HAVJET,rmsd207-opt.mol,32,3476.7049994900967,3583.037936507673,3736.74035307504,3799.8676235024745,3546.75603333228,3606.1563040659144
omegacsd_HAVJET,rmsd170-opt.mol,32,3476.6277775963003,3582.958914240191,3736.6188107660228,3799.713118121012,3546.66195083758,3606.0328792284236
omegacsd_HAVJET,rmsd169-opt.mol,32,3476.7121611302045,3583.0266664375868,3736.719312682547,3799.848578590106,3546.743640020281,3606.1552875005527
omegacsd_HAVJET,rmsd162-opt.mol,32,3476.6590316805464,3582.9814292799647,3736.694243679277,3799.8421591682113,3546.709629007047,3606.124652488301
omegacsd_HAVJET,rmsd187-opt.mol,32,3476.6730803951705,3582.945529463229,3736.695078266891,3799.76092179233,3546.683336360341,3606.033054931072
omegacsd_HAVJET,rmsd104-opt.mol,32,3476.5537915071104,3582.9545279490185,3736.658406613467,3799.7768417075604,3546.6833677357677,3606.076704489762
omegacsd_HAVJET,rmsd114-opt.mol,32,3476.6602855862984,3582.9422601389415,3736.582208138695,3799.6875471101257,3546.6261074967415,3605.993810488924
omegacsd_HAVJET,rmsd167-opt.mol,32,3476.6628772028894,3582.9938476923626,3736.6483601868886,3799.7014840954307,3546.704050447865,3606.054045122839
omegacsd_HAVJET,rmsd131-opt.mol,32,3476.6754747209043,3582.9613740773348,3736.616921962521,3799.6542828331817,3546.6632184067143,3605.9982971816194
astex_1r55,rmsd135-opt.mol,52,5034.594224715162,5156.823229444811,5291.710832292879,5367.274047208068,5089.110760226605,5159.435099238661
astex_1r55,rmsd147-opt.mol,52,5026.837427573628,5149.467431672194,5282.9032160625975,5359.528986486437,5080.0496615463435,5151.53422164095
astex_1r55,rmsd113-opt.mol,52,5032.855132946619,5155.800250958305,5289.210558464175,5364.981290760729,5086.83789582952,5157.357434212067
astex_1r55,rmsd223-opt.mol,52,5033.684847633216,5156.575482431362,5291.271268184877,5367.465312094136,5088.903129893587,5159.719197875594
astex_1r55,rmsd200-opt.mol,52,5032.876825365992,5155.228715333985,5287.9678324366805,5363.730168656585,5085.343300051305,5156.0404487140295
astex_1r55,rmsd140-opt.mol,52,5031.666531379108,5154.874172483967,5288.17605890381,5362.263158194681,5086.119673591646,5155.062807786598
astex_1r55,rmsd218-opt.mol,52,5030.974844065028,5153.666254406722,5287.950462974497,5362.3945524024,5085.480279093305,5154.629386996391
astex_1r55,rmsd235-opt.mol,52,5026.777138397832,5150.2547991784495,5285.231746824678,5359.494203636586,5082.806837751565,5151.849846353645
astex_1r55,rmsd64-opt.mol,52,5027.186483880591,5149.643793208465,5283.584327390428,5359.603371458974,5079.864188572633,5150.644570091149
astex_1r55,rmsd175-opt.mol,52,5030.846097022382,5153.2521546330545,5285.346694009223,5361.677572633262,5082.157302700295,5153.44321212216
astex_1t9b,rmsd94-opt.mol,35,3634.526230851393,3772.8339269752123,3958.388310473585,3990.720286571406,3724.07108851986,3751.417789561957
astex_1t9b,rmsd2-opt.mol,35,3634.8329789682266,3773.3015470315004,3958.8413911354282,3991.199728906052,3724.5598556451932,3752.0254132558603
astex_1t9b,rmsd71-opt.mol,35,3634.8290247631207,3773.150894558238,3958.702127959003,3991.0696712934914,3724.4138906676017,3751.878494463833
astex_1t9b,rmsd63-opt.mol,35,3635.3142417192666,3773.5040757126976,3958.9711663687176,3991.3333695977403,3724.7401077401187,3752.2532682191995
astex_1t9b,rmsd27-opt.mol,35,3634.771107777175,3773.208939184081,3958.884996768421,3991.1117081528514,3724.42883166814,3751.719414538351
astex_1t9b,rmsd9-opt.mol,35,3635.1940834676943,3773.2213764217777,3958.747038811728,3991.143253053842,3724.4453790927664,3751.9261412578726
astex_1t9b,rmsd86-opt.mol,35,3634.744017169231,3773.060903425311,3958.7835975132866,3991.1033246264005,3724.2571952781386,3751.5984432629757
astex_1t9b,rmsd65-opt.mol,35,3634.646206238538,3773.030732770078,3958.798431837202,3991.0961521931163,3724.263884529106,3751.629781085891
astex_1t9b,rmsd91-opt.mol,35,3634.8268967713193,3772.993816387909,3958.5036404388534,3990.7790151826134,3724.2147003368596,3751.6389740995564
astex_1t9b,rmsd130-opt.mol,35,3634.6304509818774,3773.0248341809556,3958.7873123694367,3991.053399972965,3724.280494704729,3751.6266811890805
omegacsd_LEMXIK,rmsd69-opt.mol,58,6190.1248181730525,6360.692131190207,6566.58395475754,6677.411171008204,6256.678214750752,6362.50265543358
omegacsd_LEMXIK,rmsd94-opt.mol,58,6194.303917228266,nan,6569.603185192181,6681.421797377763,6259.389074481922,6366.084002575431
omegacsd_LEMXIK,rmsd228-opt.mol,58,6194.251247217263,6364.52398638722,6569.592115925213,6681.369030106389,6259.324748486519,6366.003047578892
omegacsd_LEMXIK,rmsd216-opt.mol,58,6190.733097684606,6360.998224034141,6566.70664540894,6677.644366077009,6256.72808292822,6362.675107585825
omegacsd_LEMXIK,rmsd102-opt.mol,58,6190.780935159321,6361.127585111137,6566.925119105481,6677.790632258957,6256.984640174611,6362.865186478983
omegacsd_LEMXIK,rmsd119-opt.mol,58,6193.888298481834,6364.207495711485,6569.073153044105,6680.934260170966,6258.797383253448,6365.590667181107
omegacsd_LEMXIK,rmsd89-opt.mol,58,6194.1827983795765,6364.479841096085,6569.594123955394,6681.416507472952,6259.327220873648,6366.048836944857
omegacsd_LEMXIK,rmsd99-opt.mol,58,6194.203364273276,nan,6569.508519113498,6681.356404615844,6259.26038484009,6366.027752626524
omegacsd_LEMXIK,rmsd246-opt.mol,58,6190.559030577772,6361.050006115509,6566.863177645954,6677.664904461885,6257.02622522708,6362.81022292458
omegacsd_LEMXIK,rmsd88-opt.mol,58,6194.400375397113,6364.697059773833,6569.821025104297,6681.514769180535,6259.596962094098,6366.167549186064
omegacsd_PMBSAN10,rmsd242-opt.mol,44,4541.829203336012,4679.479310783522,4837.169541269086,4874.556626580401,4618.746085211069,4650.436822973805
omegacsd_PMBSAN10,rmsd156-opt.mol,44,4542.453180895458,4679.591396524901,4837.100370900306,4874.477823941407,4618.806514372931,4650.569974208004
omegacsd_PMBSAN10,rmsd109-opt.mol,44,4542.471554904212,4679.676919790431,4837.295777349016,4874.632429724321,4619.004688138382,4650.7505337826
omegacsd_PMBSAN10,rmsd222-opt.mol,44,4542.506300888628,4679.684801309337,4837.250671968415,4874.628834095137,4618.965876677684,4650.722358607491
omegacsd_PMBSAN10,rmsd44-opt.mol,44,4542.409317344248,4679.6145829998395,4837.1600909765475,4874.539934828553,4618.857430491258,4650.639608933874
omegacsd_PMBSAN10,rmsd155-opt.mol,44,4542.372168692719,4679.574980877296,4837.137337483129,4874.522565366512,4618.834244016462,4650.614194800336
omegacsd_PMBSAN10,rmsd166-opt.mol,44,4542.195777516571,4679.511112963527,4837.223927514748,4874.648939498493,4618.865801467652,4650.713466798324
omegacsd_PMBSAN10,rmsd148-opt.mol,44,4542.327556878338,4679.612292590245,4837.5024601427685,4874.97250848109,4619.225910326581,4651.1020959626285
omegacsd_PMBSAN10,rmsd105-opt.mol,44,4541.824726862924,4679.518184995217,4837.473299777797,4875.020324702607,4619.18610740099,4651.057486314545
omegacsd_PMBSAN10,rmsd128-opt.mol,44,4542.442173856711,4679.5400662504235,4836.995815272679,4874.329819558064,4618.67101625331,4650.395225371136
omegacsd_VORBAF,rmsd221-opt.mol,41,4226.52539510284,4373.661728126112,4561.632352181151,4603.219018870214,4311.641315224146,4347.865698465796
omegacsd_VORBAF,rmsd102-opt.mol,41,4226.129889770055,4373.696906307028,4561.637937015433,4603.180671766463,4311.689476575931,4347.739255307792
omegacsd_VORBAF,rmsd229-opt.mol,41,4226.220155597697,4373.7130960513305,4561.869280931333,4602.991088605822,4312.133991733646,4347.794676944113
omegacsd_VORBAF,rmsd172-opt.mol,41,4226.320391364274,4374.077076643686,4562.1133821148005,4603.525908651021,4312.272771727754,4348.181279252865
omegacsd_VORBAF,rmsd45-opt.mol,41,4226.2761357770305,4373.400094328156,4561.31722320083,4602.9482736346745,4311.308471651659,4347.542192234196
